ValueMeaning	LabelValueMeaning	Referentiel	url	TypeConceptualDomain	FormatConceptualDomain	ConceptualDomain	UpdatedValueMeaning
ICDO3:C06.8	Overlapping lesion of other and unspecified parts of mouth	ICDO3	http://codes.iarc.fr/topography/C06.8	Enumerated	String	ICDO3:Topography
ICDO3:C06.9	Mouth, NOS	ICDO3	http://codes.iarc.fr/topography/C06.9	Enumerated	String	ICDO3:Topography
ICDO3:C07	PAROTID GLAND	ICDO3	http://codes.iarc.fr/topography/C07	Enumerated	String	ICDO3:Topography
ICDO3:C07.9	Parotid gland	ICDO3	http://codes.iarc.fr/topography/C07.9	Enumerated	String	ICDO3:Topography
ICDO3:C08	OTHER AND UNSPECIFIED MAJOR SALIVARY GLANDS	ICDO3	http://codes.iarc.fr/topography/C08	Enumerated	String	ICDO3:Topography
ICDO3:C08.0	Submandibular gland	ICDO3	http://codes.iarc.fr/topography/C08.0	Enumerated	String	ICDO3:Topography
ICDO3:C08.1	Sublingual gland	ICDO3	http://codes.iarc.fr/topography/C08.1	Enumerated	String	ICDO3:Topography
ICDO3:C08.8	Overlapping lesion of major salivary glands	ICDO3	http://codes.iarc.fr/topography/C08.8	Enumerated	String	ICDO3:Topography
ICDO3:C08.9	Major salivary gland, NOS	ICDO3	http://codes.iarc.fr/topography/C08.9	Enumerated	String	ICDO3:Topography
ICDO3:C09	TONSIL	ICDO3	http://codes.iarc.fr/topography/C09	Enumerated	String	ICDO3:Topography
ICDO3:C09.0	Tonsillar fossa	ICDO3	http://codes.iarc.fr/topography/C09.0	Enumerated	String	ICDO3:Topography
ICDO3:C09.1	Tonsillar pillar	ICDO3	http://codes.iarc.fr/topography/C09.1	Enumerated	String	ICDO3:Topography
ICDO3:C09.8	Overlapping lesion of tonsil	ICDO3	http://codes.iarc.fr/topography/C09.8	Enumerated	String	ICDO3:Topography
ICDO3:C09.9	Tonsil, NOS	ICDO3	http://codes.iarc.fr/topography/C09.9	Enumerated	String	ICDO3:Topography
ICDO3:C10	OROPHARYNX	ICDO3	http://codes.iarc.fr/topography/C10	Enumerated	String	ICDO3:Topography
ICDO3:C10.0	Vallecula	ICDO3	http://codes.iarc.fr/topography/C10.0	Enumerated	String	ICDO3:Topography
ICDO3:C10.1	Anterior surface of epiglottis	ICDO3	http://codes.iarc.fr/topography/C10.1	Enumerated	String	ICDO3:Topography
ICDO3:C10.2	Lateral wall of oropharynx	ICDO3	http://codes.iarc.fr/topography/C10.2	Enumerated	String	ICDO3:Topography
ICDO3:C10.3	Posterior wall of oropharynx	ICDO3	http://codes.iarc.fr/topography/C10.3	Enumerated	String	ICDO3:Topography
ICDO3:C10.4	Branchial cleft	ICDO3	http://codes.iarc.fr/topography/C10.4	Enumerated	String	ICDO3:Topography
ICDO3:C10.8	Overlapping lesion of oropharynx	ICDO3	http://codes.iarc.fr/topography/C10.8	Enumerated	String	ICDO3:Topography
ICDO3:C10.9	Oropharynx, NOS	ICDO3	http://codes.iarc.fr/topography/C10.9	Enumerated	String	ICDO3:Topography
ICDO3:C11	NASOPHARYNX	ICDO3	http://codes.iarc.fr/topography/C11	Enumerated	String	ICDO3:Topography
ICDO3:C11.0	Superior wall of nasopharynx	ICDO3	http://codes.iarc.fr/topography/C11.0	Enumerated	String	ICDO3:Topography
ICDO3:C11.1	Posterior wall of nasopharynx	ICDO3	http://codes.iarc.fr/topography/C11.1	Enumerated	String	ICDO3:Topography
ICDO3:C11.2	Lateral wall of nasopharynx	ICDO3	http://codes.iarc.fr/topography/C11.2	Enumerated	String	ICDO3:Topography
ICDO3:C11.3	Anterior wall of nasopharynx	ICDO3	http://codes.iarc.fr/topography/C11.3	Enumerated	String	ICDO3:Topography
ICDO3:C11.8	Overlapping lesion of nasopharynx	ICDO3	http://codes.iarc.fr/topography/C11.8	Enumerated	String	ICDO3:Topography
ICDO3:C11.9	Nasopharynx, NOS	ICDO3	http://codes.iarc.fr/topography/C11.9	Enumerated	String	ICDO3:Topography
ICDO3:C12	PYRIFORM SINUS	ICDO3	http://codes.iarc.fr/topography/C12	Enumerated	String	ICDO3:Topography
ICDO3:C12.9	Pyriform sinus	ICDO3	http://codes.iarc.fr/topography/C12.9	Enumerated	String	ICDO3:Topography
ICDO3:C13	HYPOPHARYNX	ICDO3	http://codes.iarc.fr/topography/C13	Enumerated	String	ICDO3:Topography
ICDO3:C13.0	Postcricoid region	ICDO3	http://codes.iarc.fr/topography/C13.0	Enumerated	String	ICDO3:Topography
ICDO3:C13.1	Hypopharyngeal aspect of aryepiglottic fold	ICDO3	http://codes.iarc.fr/topography/C13.1	Enumerated	String	ICDO3:Topography
ICDO3:C13.2	Posterior wall of hypopharynx	ICDO3	http://codes.iarc.fr/topography/C13.2	Enumerated	String	ICDO3:Topography
ICDO3:C13.8	Overlapping lesion of hypopharynx	ICDO3	http://codes.iarc.fr/topography/C13.8	Enumerated	String	ICDO3:Topography
ICDO3:C13.9	Hypopharynx, NOS	ICDO3	http://codes.iarc.fr/topography/C13.9	Enumerated	String	ICDO3:Topography
ICDO3:C14	OTHER AND ILL-DEFINED SITES IN LIP, ORAL CAVITY AND PHARYNX	ICDO3	http://codes.iarc.fr/topography/C14	Enumerated	String	ICDO3:Topography
ICDO3:C14.0	Pharynx, NOS	ICDO3	http://codes.iarc.fr/topography/C14.0	Enumerated	String	ICDO3:Topography
ICDO3:C14.2	Waldeyer ring	ICDO3	http://codes.iarc.fr/topography/C14.2	Enumerated	String	ICDO3:Topography
ICDO3:C14.8	Overlapping lesion of lip, oral cavity and pharynx	ICDO3	http://codes.iarc.fr/topography/C14.8	Enumerated	String	ICDO3:Topography
ICDO3:C15	ESOPHAGUS	ICDO3	http://codes.iarc.fr/topography/C15	Enumerated	String	ICDO3:Topography
ICDO3:C15.0	Cervical esophagus	ICDO3	http://codes.iarc.fr/topography/C15.0	Enumerated	String	ICDO3:Topography
ICDO3:C15.1	Thoracic esophagus	ICDO3	http://codes.iarc.fr/topography/C15.1	Enumerated	String	ICDO3:Topography
ICDO3:C15.2	Abdominal esophagus	ICDO3	http://codes.iarc.fr/topography/C15.2	Enumerated	String	ICDO3:Topography
ICDO3:C15.3	Upper third of esophagus	ICDO3	http://codes.iarc.fr/topography/C15.3	Enumerated	String	ICDO3:Topography
ICDO3:C15.4	Middle third of esophagus	ICDO3	http://codes.iarc.fr/topography/C15.4	Enumerated	String	ICDO3:Topography
ICDO3:C15.5	Lower third of esophagus	ICDO3	http://codes.iarc.fr/topography/C15.5	Enumerated	String	ICDO3:Topography
ICDO3:C15.8	Overlapping lesion of esophagus	ICDO3	http://codes.iarc.fr/topography/C15.8	Enumerated	String	ICDO3:Topography
ICDO3:C15.9	Esophagus, NOS	ICDO3	http://codes.iarc.fr/topography/C15.9	Enumerated	String	ICDO3:Topography
ICDO3:C16	STOMACH	ICDO3	http://codes.iarc.fr/topography/C16	Enumerated	String	ICDO3:Topography
ICDO3:C16.0	Cardia, NOS	ICDO3	http://codes.iarc.fr/topography/C16.0	Enumerated	String	ICDO3:Topography
ICDO3:C16.1	Fundus of stomach	ICDO3	http://codes.iarc.fr/topography/C16.1	Enumerated	String	ICDO3:Topography
ICDO3:C16.2	Body of stomach	ICDO3	http://codes.iarc.fr/topography/C16.2	Enumerated	String	ICDO3:Topography
ICDO3:C16.3	Gastric antrum	ICDO3	http://codes.iarc.fr/topography/C16.3	Enumerated	String	ICDO3:Topography
ICDO3:C16.4	Pylorus	ICDO3	http://codes.iarc.fr/topography/C16.4	Enumerated	String	ICDO3:Topography
ICDO3:C16.5	Lesser curvature of stomach, NOS	ICDO3	http://codes.iarc.fr/topography/C16.5	Enumerated	String	ICDO3:Topography
ICDO3:C16.6	Greater curvature of stomach, NOS	ICDO3	http://codes.iarc.fr/topography/C16.6	Enumerated	String	ICDO3:Topography
ICDO3:C16.8	Overlapping lesion of stomach	ICDO3	http://codes.iarc.fr/topography/C16.8	Enumerated	String	ICDO3:Topography
ICDO3:C16.9	Stomach, NOS	ICDO3	http://codes.iarc.fr/topography/C16.9	Enumerated	String	ICDO3:Topography
ICDO3:C17	SMALL INTESTINE	ICDO3	http://codes.iarc.fr/topography/C17	Enumerated	String	ICDO3:Topography
ICDO3:C17.0	Duodenum	ICDO3	http://codes.iarc.fr/topography/C17.0	Enumerated	String	ICDO3:Topography
ICDO3:C17.1	Jejunum	ICDO3	http://codes.iarc.fr/topography/C17.1	Enumerated	String	ICDO3:Topography
ICDO3:C17.2	Ileum	ICDO3	http://codes.iarc.fr/topography/C17.2	Enumerated	String	ICDO3:Topography
ICDO3:C17.3	Meckel diverticulum	ICDO3	http://codes.iarc.fr/topography/C17.3	Enumerated	String	ICDO3:Topography
ICDO3:C17.8	Overlapping lesion of smallintestine	ICDO3	http://codes.iarc.fr/topography/C17.8	Enumerated	String	ICDO3:Topography
ICDO3:C17.9	Small intestine, NOS	ICDO3	http://codes.iarc.fr/topography/C17.9	Enumerated	String	ICDO3:Topography
ICDO3:C18	COLON	ICDO3	http://codes.iarc.fr/topography/C18	Enumerated	String	ICDO3:Topography
ICDO3:C18.0	Cecum	ICDO3	http://codes.iarc.fr/topography/C18.0	Enumerated	String	ICDO3:Topography
ICDO3:C18.1	Appendix	ICDO3	http://codes.iarc.fr/topography/C18.1	Enumerated	String	ICDO3:Topography
ICDO3:C18.2	Ascending colon	ICDO3	http://codes.iarc.fr/topography/C18.2	Enumerated	String	ICDO3:Topography
ICDO3:C18.3	Hepatic flexure of colon	ICDO3	http://codes.iarc.fr/topography/C18.3	Enumerated	String	ICDO3:Topography
ICDO3:C18.4	Transverse colon	ICDO3	http://codes.iarc.fr/topography/C18.4	Enumerated	String	ICDO3:Topography
ICDO3:C18.5	Splenic flexure of colon	ICDO3	http://codes.iarc.fr/topography/C18.5	Enumerated	String	ICDO3:Topography
ICDO3:C18.6	Descending colon	ICDO3	http://codes.iarc.fr/topography/C18.6	Enumerated	String	ICDO3:Topography
ICDO3:C18.7	Sigmoid colon	ICDO3	http://codes.iarc.fr/topography/C18.7	Enumerated	String	ICDO3:Topography
ICDO3:C18.8	Overlapping lesion of colon	ICDO3	http://codes.iarc.fr/topography/C18.8	Enumerated	String	ICDO3:Topography
ICDO3:C18.9	Colon, NOS	ICDO3	http://codes.iarc.fr/topography/C18.9	Enumerated	String	ICDO3:Topography
ICDO3:C19	RECTOSIGMOID JUNCTION	ICDO3	http://codes.iarc.fr/topography/C19	Enumerated	String	ICDO3:Topography
ICDO3:C19.9	Rectosigmoid junction	ICDO3	http://codes.iarc.fr/topography/C19.9	Enumerated	String	ICDO3:Topography
ICDO3:C20	RECTUM	ICDO3	http://codes.iarc.fr/topography/C20	Enumerated	String	ICDO3:Topography
ICDO3:C20.9	Rectum, NOS	ICDO3	http://codes.iarc.fr/topography/C20.9	Enumerated	String	ICDO3:Topography
ICDO3:C21	ANUS AND ANAL CANAL	ICDO3	http://codes.iarc.fr/topography/C21	Enumerated	String	ICDO3:Topography
ICDO3:C21.0	Anus, NOS	ICDO3	http://codes.iarc.fr/topography/C21.0	Enumerated	String	ICDO3:Topography
ICDO3:C21.1	Anal canal	ICDO3	http://codes.iarc.fr/topography/C21.1	Enumerated	String	ICDO3:Topography
ICDO3:C21.2	Cloacogenic zone	ICDO3	http://codes.iarc.fr/topography/C21.2	Enumerated	String	ICDO3:Topography
ICDO3:C21.8	Overlapping lesion of rectum, anus and anal canal	ICDO3	http://codes.iarc.fr/topography/C21.8	Enumerated	String	ICDO3:Topography
ICDO3:C22	LIVER AND INTRAHEPATIC BILE DUCTS	ICDO3	http://codes.iarc.fr/topography/C22	Enumerated	String	ICDO3:Topography
ICDO3:C22.0	Liver	ICDO3	http://codes.iarc.fr/topography/C22.0	Enumerated	String	ICDO3:Topography
ICDO3:C22.1	Intrahepatic bile duct	ICDO3	http://codes.iarc.fr/topography/C22.1	Enumerated	String	ICDO3:Topography
ICDO3:C23	GALLBLADDER	ICDO3	http://codes.iarc.fr/topography/C23	Enumerated	String	ICDO3:Topography
ICDO3:C23.9	Gallbladder	ICDO3	http://codes.iarc.fr/topography/C23.9	Enumerated	String	ICDO3:Topography
ICDO3:C24	OTHER AND UNSPECIFIED PARTS OF BILIARY TRACT	ICDO3	http://codes.iarc.fr/topography/C24	Enumerated	String	ICDO3:Topography
ICDO3:C24.0	Extrahepatic bile duct	ICDO3	http://codes.iarc.fr/topography/C24.0	Enumerated	String	ICDO3:Topography
ICDO3:C24.1	Ampulla of Vater	ICDO3	http://codes.iarc.fr/topography/C24.1	Enumerated	String	ICDO3:Topography
ICDO3:C24.8	Overlapping lesion of biliary tract Note:	ICDO3	http://codes.iarc.fr/topography/C24.8	Enumerated	String	ICDO3:Topography
ICDO3:C24.9	Biliary tract, NOS	ICDO3	http://codes.iarc.fr/topography/C24.9	Enumerated	String	ICDO3:Topography
ICDO3:C25	PANCREAS	ICDO3	http://codes.iarc.fr/topography/C25	Enumerated	String	ICDO3:Topography
ICDO3:C25.0	Head of pancreas	ICDO3	http://codes.iarc.fr/topography/C25.0	Enumerated	String	ICDO3:Topography
ICDO3:C25.1	Body of pancreas	ICDO3	http://codes.iarc.fr/topography/C25.1	Enumerated	String	ICDO3:Topography
ICDO3:C25.2	Tail of pancreas	ICDO3	http://codes.iarc.fr/topography/C25.2	Enumerated	String	ICDO3:Topography
ICDO3:C25.3	Pancreatic duct	ICDO3	http://codes.iarc.fr/topography/C25.3	Enumerated	String	ICDO3:Topography
ICDO3:C25.4	Islets of Langerhans	ICDO3	http://codes.iarc.fr/topography/C25.4	Enumerated	String	ICDO3:Topography
ICDO3:C25.7	Other specified parts of pancreas	ICDO3	http://codes.iarc.fr/topography/C25.7	Enumerated	String	ICDO3:Topography
ICDO3:C25.8	Overlapping lesion of pancreas	ICDO3	http://codes.iarc.fr/topography/C25.8	Enumerated	String	ICDO3:Topography
ICDO3:C25.9	Pancreas, NOS	ICDO3	http://codes.iarc.fr/topography/C25.9	Enumerated	String	ICDO3:Topography
ICDO3:C26	OTHER AND ILL-DEFINED DIGESTIVE ORGANS	ICDO3	http://codes.iarc.fr/topography/C26	Enumerated	String	ICDO3:Topography
ICDO3:C26.0	Intestinal tract, NOS	ICDO3	http://codes.iarc.fr/topography/C26.0	Enumerated	String	ICDO3:Topography
ICDO3:C26.8	Overlapping lesion of digestive system	ICDO3	http://codes.iarc.fr/topography/C26.8	Enumerated	String	ICDO3:Topography
ICDO3:C26.9	Gastrointestinal tract, NOS	ICDO3	http://codes.iarc.fr/topography/C26.9	Enumerated	String	ICDO3:Topography
ICDO3:C30	NASAL CAVITY AND MIDDLE EAR	ICDO3	http://codes.iarc.fr/topography/C30	Enumerated	String	ICDO3:Topography
ICDO3:C30.0	Nasal cavity	ICDO3	http://codes.iarc.fr/topography/C30.0	Enumerated	String	ICDO3:Topography
ICDO3:C30.1	Middle ear	ICDO3	http://codes.iarc.fr/topography/C30.1	Enumerated	String	ICDO3:Topography
ICDO3:C31	ACCESSORY SINUSES	ICDO3	http://codes.iarc.fr/topography/C31	Enumerated	String	ICDO3:Topography
ICDO3:C31.0	Maxillary sinus	ICDO3	http://codes.iarc.fr/topography/C31.0	Enumerated	String	ICDO3:Topography
ICDO3:C31.1	Ethmoid sinus	ICDO3	http://codes.iarc.fr/topography/C31.1	Enumerated	String	ICDO3:Topography
ICDO3:C31.2	Frontal sinus	ICDO3	http://codes.iarc.fr/topography/C31.2	Enumerated	String	ICDO3:Topography
ICDO3:C31.3	Sphenoid sinus	ICDO3	http://codes.iarc.fr/topography/C31.3	Enumerated	String	ICDO3:Topography
ICDO3:C31.8	Overlapping lesion of accessory sinuses	ICDO3	http://codes.iarc.fr/topography/C31.8	Enumerated	String	ICDO3:Topography
ICDO3:C31.9	Accessory sinus, NOS	ICDO3	http://codes.iarc.fr/topography/C31.9	Enumerated	String	ICDO3:Topography
ICDO3:C32	LARYNX	ICDO3	http://codes.iarc.fr/topography/C32	Enumerated	String	ICDO3:Topography
ICDO3:C32.0	Glottis	ICDO3	http://codes.iarc.fr/topography/C32.0	Enumerated	String	ICDO3:Topography
ICDO3:C32.1	Supraglottis	ICDO3	http://codes.iarc.fr/topography/C32.1	Enumerated	String	ICDO3:Topography
ICDO3:C32.2	Subglottis	ICDO3	http://codes.iarc.fr/topography/C32.2	Enumerated	String	ICDO3:Topography
ICDO3:C32.3	Laryngeal cartilage	ICDO3	http://codes.iarc.fr/topography/C32.3	Enumerated	String	ICDO3:Topography
ICDO3:C32.8	Overlapping lesion of larynx	ICDO3	http://codes.iarc.fr/topography/C32.8	Enumerated	String	ICDO3:Topography
ICDO3:C32.9	Larynx, NOS	ICDO3	http://codes.iarc.fr/topography/C32.9	Enumerated	String	ICDO3:Topography
ICDO3:C33	TRACHEA	ICDO3	http://codes.iarc.fr/topography/C33	Enumerated	String	ICDO3:Topography
ICDO3:C33.9	Trachea	ICDO3	http://codes.iarc.fr/topography/C33.9	Enumerated	String	ICDO3:Topography
ICDO3:C34	BRONCHUS AND LUNG	ICDO3	http://codes.iarc.fr/topography/C34	Enumerated	String	ICDO3:Topography
ICDO3:C34.0	Main bronchus	ICDO3	http://codes.iarc.fr/topography/C34.0	Enumerated	String	ICDO3:Topography
ICDO3:C34.1	Upper lobe, lung	ICDO3	http://codes.iarc.fr/topography/C34.1	Enumerated	String	ICDO3:Topography
ICDO3:C34.2	Middle lobe, lung	ICDO3	http://codes.iarc.fr/topography/C34.2	Enumerated	String	ICDO3:Topography
ICDO3:C34.3	Lower lobe, lung	ICDO3	http://codes.iarc.fr/topography/C34.3	Enumerated	String	ICDO3:Topography
ICDO3:C34.8	Overlapping lesion of lung	ICDO3	http://codes.iarc.fr/topography/C34.8	Enumerated	String	ICDO3:Topography
ICDO3:C34.9	Lung, NOS	ICDO3	http://codes.iarc.fr/topography/C34.9	Enumerated	String	ICDO3:Topography
ICDO3:C37	THYMUS	ICDO3	http://codes.iarc.fr/topography/C37	Enumerated	String	ICDO3:Topography
ICDO3:C37.9	Thymus	ICDO3	http://codes.iarc.fr/topography/C37.9	Enumerated	String	ICDO3:Topography
ICDO3:C38	HEART, MEDIASTINUM, AND PLEURA	ICDO3	http://codes.iarc.fr/topography/C38	Enumerated	String	ICDO3:Topography
ICDO3:C38.0	Heart	ICDO3	http://codes.iarc.fr/topography/C38.0	Enumerated	String	ICDO3:Topography
ICDO3:C38.1	Anterior mediastinum	ICDO3	http://codes.iarc.fr/topography/C38.1	Enumerated	String	ICDO3:Topography
ICDO3:C38.2	Posterior mediastinum	ICDO3	http://codes.iarc.fr/topography/C38.2	Enumerated	String	ICDO3:Topography
ICDO3:C38.3	Mediastinum, NOS	ICDO3	http://codes.iarc.fr/topography/C38.3	Enumerated	String	ICDO3:Topography
ICDO3:C38.4	Pleura, NOS	ICDO3	http://codes.iarc.fr/topography/C38.4	Enumerated	String	ICDO3:Topography
ICDO3:C38.8	Overlapping lesion of heart, mediastinum and pleura	ICDO3	http://codes.iarc.fr/topography/C38.8	Enumerated	String	ICDO3:Topography
ICDO3:C39	OTHER AND ILL-DEFINED SITES WITHIN RESPIRATORY SYSTEM AND INTRATHORACIC ORGANS	ICDO3	http://codes.iarc.fr/topography/C39	Enumerated	String	ICDO3:Topography
ICDO3:C39.0	Upper respiratory tract, NOS	ICDO3	http://codes.iarc.fr/topography/C39.0	Enumerated	String	ICDO3:Topography
ICDO3:C39.8	Overlapping lesion of respiratory system and intrathoracic organs	ICDO3	http://codes.iarc.fr/topography/C39.8	Enumerated	String	ICDO3:Topography
ICDO3:C39.9	Ill-defined sites within respiratory system	ICDO3	http://codes.iarc.fr/topography/C39.9	Enumerated	String	ICDO3:Topography
ICDO3:C40	BONES, JOINTS AND ARTICULAR CARTILAGE OF LIMBS	ICDO3	http://codes.iarc.fr/topography/C40	Enumerated	String	ICDO3:Topography
ICDO3:C40.0	Long bones of upper limb, scapula and associated joints	ICDO3	http://codes.iarc.fr/topography/C40.0	Enumerated	String	ICDO3:Topography
ICDO3:C40.1	Short bones of upper limb and associated joints	ICDO3	http://codes.iarc.fr/topography/C40.1	Enumerated	String	ICDO3:Topography
ICDO3:C40.2	Long bones of lower limb and associated joints	ICDO3	http://codes.iarc.fr/topography/C40.2	Enumerated	String	ICDO3:Topography
ICDO3:C40.3	Short bones of lower limb and associated joints	ICDO3	http://codes.iarc.fr/topography/C40.3	Enumerated	String	ICDO3:Topography
ICDO3:C40.8	Overlapping lesion of bones, joints and articular cartilage of limbs	ICDO3	http://codes.iarc.fr/topography/C40.8	Enumerated	String	ICDO3:Topography
ICDO3:C40.9	Bone of limb, NOS	ICDO3	http://codes.iarc.fr/topography/C40.9	Enumerated	String	ICDO3:Topography
ICDO3:C41	BONES, JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES	ICDO3	http://codes.iarc.fr/topography/C41	Enumerated	String	ICDO3:Topography
ICDO3:C41.0	Bones of skull and face and associated joints	ICDO3	http://codes.iarc.fr/topography/C41.0	Enumerated	String	ICDO3:Topography
ICDO3:C41.1	Mandible	ICDO3	http://codes.iarc.fr/topography/C41.1	Enumerated	String	ICDO3:Topography
ICDO3:C41.2	Vertebral column	ICDO3	http://codes.iarc.fr/topography/C41.2	Enumerated	String	ICDO3:Topography
ICDO3:C41.3	Rib, sternum, clavicle and associated joints	ICDO3	http://codes.iarc.fr/topography/C41.3	Enumerated	String	ICDO3:Topography
ICDO3:C41.4	Pelvic bones, sacrum, coccyx and associated joints	ICDO3	http://codes.iarc.fr/topography/C41.4	Enumerated	String	ICDO3:Topography
